,361,,　　││　└ジェノアスOカスタム,〇,ジェノアスOカスタム,"4,338",0,10,"1,725",56,"29,580",―,ボール,作業用MS,デスペラード,ジェノアス,ジェノアスカスタム,ジェノアスII,ジェノアスOカスタム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,362,,　　│├アデル,〇,アデル,"4,169",0,90,"5,910",116,"21,180",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,363,,　　││├ディーヴァ仕様アデル,〇,ディーヴァ仕様アデル,"4,170",0,10,"5,910",126,"27,090",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,364,,　　│││├ディーヴァ仕様アデルスパロー,〇,ディーヴァ仕様アデルスパロー,"4,171",0,70,"6,270",196,"33,360",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,ディーヴァ仕様アデルスパロー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365,,　　││││└ディーヴァ仕様アデルタイタス,〇,ディーヴァ仕様アデルタイタス,"4,172",0,10,"6,270",206,"39,630",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,ディーヴァ仕様アデルスパロー,ディーヴァ仕様アデルタイタス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366,,　　│││├アデルマークII,？,アデルマークII,"4,341",0,1,"5,910",127,"33,000",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,アデルマークII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,367,,　　│││├アデルキャノン,？,アデルキャノン,"4,339",0,10,"6,510",136,"33,600",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,アデルキャノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,368,,　　│││├プロトタイプクランシェ,？,プロトタイプクランシェ,"5,043",0,10,"6,300",136,"33,390",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,プロトタイプクランシェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,369,,　　│││└アデルスタークス,〇,アデルスタークス,"4,340",0,50,"6,780",176,"33,870",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,ディーヴァ仕様アデル,アデルスタークス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,370,,　　││├アデルマークII,？,アデルマークII,"4,341",0,1,"5,910",117,"27,090",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,アデルマークII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,371,,　　│││└宇宙仕様アデルマークII,〇,宇宙仕様アデルマークII,"5,042",0,1,"5,910",118,"33,000",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,アデルマークII,宇宙仕様アデルマークII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,372,,　　││├アデルキャノン,？,アデルキャノン,"4,339",0,10,"6,510",126,"27,690",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,アデルキャノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,373,,　　││└プロトタイプクランシェ,？,プロトタイプクランシェ,"5,043",0,10,"6,300",126,"27,480",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,プロトタイプクランシェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,374,,　　││　└クランシェ,〇,クランシェ,"4,335",0,50,"6,300",176,"33,780",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,プロトタイプクランシェ,クランシェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,375,,　　││　　├クランシェカスタム,〇,クランシェカスタム,"4,870",0,20,"6,750",196,"40,530",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,プロトタイプクランシェ,クランシェ,クランシェカスタム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,376,,　　││　　└クランシェ★アスタ,〇,クランシェ★アスタ,"6,889",0,50,"6,300",226,"40,080",―,ボール,作業用MS,デスペラード,ジェノアス,アデル,プロトタイプクランシェ,クランシェ,クランシェ★アスタ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,,　　│└ガンダムAGE-1,〇,ガンダムAGE-1,"4,124",0,90,"13,350",116,"28,620",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,378,,　　│　├AGE-1タイタス,〇,AGE-1タイタス,"4,131",0,50,"13,350",166,"41,970",強襲,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1タイタス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,379,,　　│　│└AGE-1スパロー,〇,AGE-1スパロー,"4,132",0,20,"13,350",186,"55,320",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1タイタス,AGE-1スパロー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,380,,　　│　├ガンダムAGE-1 2号機,〇,ガンダムAGE-1 2号機,"6,084",0,5,"13,350",121,"41,970",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-1 2号機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,,　　│　├AGE-1スタークス,〇,AGE-1スタークス,"4,342",0,20,"13,350",136,"41,970",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1スタークス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382,,　　│　├ザ・ガンダム,〇,ザ・ガンダム,"4,800",0,10,"9,240",126,"37,860",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ザ・ガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,383,,　　│　├AGE-1レイザー,〇,AGE-1レイザー,"4,272",0,60,"13,350",176,"41,970",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1レイザー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,384,,　　│　├TRYAGEマグナム,〇,TRYAGEマグナム,"6,711",0,250,"26,340",366,"54,960",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,TRYAGEマグナム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,385,,　　│　├AGE-1キャノン,〇,AGE-1キャノン,"4,256",0,50,"13,650",166,"42,270",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1キャノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,386,,　　│　├AGE-1フラット,〇,AGE-1フラット,"4,191",0,100,"18,610",216,"47,230",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1フラット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,387,,　　│　│└AGE-1アサルトジャケット,〇,AGE-1アサルトジャケット,"4,600",0,10,"14,526",226,"61,756",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1フラット,AGE-1アサルトジャケット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,388,,　　│　│　└AGE-1グランサ,〇,AGE-1グランサ,"4,499",0,10,"24,090",236,"85,846",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1フラット,AGE-1アサルトジャケット,AGE-1グランサ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,　　│　│　　└AGE-1フルグランサ,〇,AGE-1フルグランサ,"4,500",0,40,"24,240",276,"110,086",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1フラット,AGE-1アサルトジャケット,AGE-1グランサ,AGE-1フルグランサ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,390,,　　│　├AGE-1バドラン,〇,AGE-1バドラン,"4,333",4,60,"13,350",176,"41,970",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,AGE-1バドラン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,391,,　　│　├ガンダムAGE-2,〇,ガンダムAGE-2,"4,148",0,50,"24,300",166,"52,920",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,392,,　　│　│├AGEIIマグナム,〇,AGEIIマグナム,"6,059",0,50,"8,190",216,"61,110",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,AGEIIマグナム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,393,,　　│　│├特務隊仕様AGE-2,〇,特務隊仕様AGE-2,"4,385",0,30,"24,300",196,"77,220",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,特務隊仕様AGE-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,394,,　　│　││└AGE-2ダークハウンド,〇,AGE-2ダークハウンド,"4,387",0,150,"30,660",346,"107,880",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,特務隊仕様AGE-2,AGE-2ダークハウンド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395,,　　│　│├AGE-2ダブルバレット,〇,AGE-2ダブルバレット,"4,221",0,50,"12,960",216,"65,880",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,AGE-2ダブルバレット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,396,,　　│　││└AGE-2フルアームド,〇,AGE-2フルアームド,"4,223",0,30,"13,260",246,"79,140",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,AGE-2ダブルバレット,AGE-2フルアームド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,397,,　　│　│├AGE-2アルティメス,〇,AGE-2アルティメス,"4,783",0,50,"7,950",216,"60,870",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,AGE-2アルティメス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,398,,　　│　│├ガンダムAGE-3,〇,ガンダムAGE-3,"4,186",0,60,"24,360",226,"77,280",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,,　　│　││├AGE-FX,〇,AGE-FX,"4,273",9,270,"80,970",496,"158,250",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400,,　　│　│││├Aファンネル装備仕様AGE-FX,〇,Aファンネル装備仕様AGE-FX,"5,055",8,100,"80,970",596,"239,220",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-FX,Aファンネル装備仕様AGE-FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,401,,　　│　│││└AGEヴィクセリオス,〇,AGEヴィクセリオス,"4,274",8,100,"19,800",596,"178,050",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-FX,AGEヴィクセリオス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,402,,　　│　││├AGE-3オービタル,〇,AGE-3オービタル,"4,282",0,60,"24,360",286,"101,640",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-3オービタル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,403,,　　│　│││└ガンダムレギルス,〇,ガンダムレギルス,"4,324",5,50,"48,540",336,"150,180",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-3オービタル,ガンダムレギルス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,404,,　　│　││├ディーヴァ,〇,ディーヴァ,"4,228",0,350,"109,800",576,"187,080",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,ディーヴァ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,405,,　　│　││├ヴェイガンギア,〇,ヴェイガンギア,"6,299",0,300,"36,300",526,"113,580",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,ヴェイガンギア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406,,　　│　││├AGE-3ラグナ,〇,AGE-3ラグナ,"4,787",0,60,"24,360",286,"101,640",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-3ラグナ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407,,　　│　││└AGE-3フォートレス,〇,AGE-3フォートレス,"4,708",0,60,"24,360",286,"101,640",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,ガンダムAGE-3,AGE-3フォートレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,408,,　　│　│└AGE-2ダブルブレイド,〇,AGE-2ダブルブレイド,"4,785",0,50,"13,200",216,"66,120",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ガンダムAGE-2,AGE-2ダブルブレイド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,409,,　　│　├シド,〇,シド,"4,332",0,400,"37,500",516,"66,120",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,シド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,410,,　　│　├トライエイジガンダム,〇,トライエイジガンダム,"6,667",8,350,"96,660",466,"125,280",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,トライエイジガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,411,,　　│　└ムサシ,〇,ムサシ,"8,266",0,634,"634,000",750,"662,620",―,ボール,作業用MS,デスペラード,ジェノアス,ガンダムAGE-1,ムサシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,412,,　　└ヴァンデラ,〇,ヴァンデラ,"4,632",0,1,"1,440",17,"9,690",―,ボール,作業用MS,デスペラード,ヴァンデラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,413,▽,96式艦戦,〇,96式艦戦,"9,046",0,1,"1,300",1,"1,300",―,96式艦戦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,414,,└零式艦戦21型,〇,零式艦戦21型,"5,304",0,1,300,2,"1,600",―,96式艦戦,零式艦戦21型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,415,,　├零式艦戦32型,〇,零式艦戦32型,"9,047",0,85,"2,200",87,"3,800",―,96式艦戦,零式艦戦21型,零式艦戦32型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,416,,　├ギガント,〇,ギガント,"5,204",0,200,"79,800",202,"81,400",―,96式艦戦,零式艦戦21型,ギガント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,417,,　│└コメット号,〇,コメット号,"7,093",0,50,"45,000",252,"126,400",―,96式艦戦,零式艦戦21型,ギガント,コメット号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,418,,　├F-14Aトムキャット,,F-14Aトムキャット,"2,208",0,50,"25,010",52,"26,610",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,419,,　│├ミグ29,〇,ミグ29,"1,600",0,5,300,57,"26,910",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,420,,　││├雪風,〇,雪風,"1,723",0,5,"4,500",62,"31,410",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,雪風,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,421,,　│││└レイフ,〇,レイフ,"2,304",0,5,"30,000",67,"61,410",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,雪風,レイフ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,422,,　│││　└メイヴ・雪風,〇,メイヴ・雪風,"2,305",0,5,"30,000",72,"91,410",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,雪風,レイフ,メイヴ・雪風,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,423,,　││└SV-51,〇,SV-51,"1,982",0,20,"12,000",77,"38,910",支援,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,SV-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,424,,　││　├最終決戦仕様SV-51γ,〇,最終決戦仕様SV-51γ,"6,380",0,10,"12,000",87,"50,910",支援,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,SV-51,最終決戦仕様SV-51γ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425,,　││　└ノーラ専用SV-51,〇,ノーラ専用SV-51,"3,374",0,100,"12,000",177,"50,910",支援,96式艦戦,零式艦戦21型,F-14Aトムキャット,ミグ29,SV-51,ノーラ専用SV-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,426,,　│├エジプト軍仕様ファントム,〇,エジプト軍仕様ファントム,"3,157",0,30,"6,000",82,"32,610",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,エジプト軍仕様ファントム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,427,,　││├凄乃皇・四型,〇,凄乃皇・四型,"3,872",-6,300,"54,000",382,"86,610",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,エジプト軍仕様ファントム,凄乃皇・四型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428,,　││├バラライカ,〇,バラライカ,"4,262",0,30,"8,400",112,"41,010",―,96式艦戦,零式艦戦21型,F-14Aトムキャット,エジプト軍仕様ファントム,バラライカ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
